Date,High,Low,Open,Close,Volume,Adj Close
2019-04-29,23.09000015258789,22.770000457763672,22.8799991607666,22.860000610351562,3028300,22.860000610351562
2019-04-30,23.170000076293945,22.790000915527344,22.829999923706055,23.09000015258789,5749000,23.09000015258789
2019-05-01,23.299999237060547,21.979999542236328,23.15999984741211,22.040000915527344,7976100,22.040000915527344
2019-05-02,24.100000381469727,22.559999465942383,23.959999084472656,22.81999969482422,17779900,22.81999969482422
2019-05-03,23.010000228881836,22.309999465942383,22.81999969482422,22.739999771118164,6157900,22.739999771118164
2019-05-06,22.420000076293945,21.84000015258789,22.280000686645508,22.329999923706055,6136700,22.329999923706055
2019-05-07,22.440000534057617,21.649999618530273,22.110000610351562,21.8799991607666,6837000,21.8799991607666
2019-05-08,22.510000228881836,21.729999542236328,21.809999465942383,22.280000686645508,3659500,22.280000686645508
2019-05-09,22.299999237060547,21.670000076293945,22.219999313354492,22.1200008392334,4617700,22.1200008392334
2019-05-10,22.079999923706055,21.399999618530273,22.040000915527344,21.790000915527344,5153600,21.790000915527344
2019-05-13,21.350000381469727,20.84000015258789,21.31999969482422,20.950000762939453,5226800,20.950000762939453
2019-05-14,21.68000030517578,20.899999618530273,21.0,21.6299991607666,4392100,21.6299991607666
2019-05-15,21.719999313354492,21.34000015258789,21.530000686645508,21.360000610351562,4220800,21.360000610351562
2019-05-16,22.049999237060547,21.40999984741211,21.440000534057617,21.8799991607666,3756900,21.8799991607666
2019-05-17,23.709999084472656,22.40999984741211,22.600000381469727,23.579999923706055,14481500,23.579999923706055
2019-05-20,23.809999465942383,23.100000381469727,23.399999618530273,23.739999771118164,8659900,23.739999771118164
2019-05-21,23.920000076293945,23.360000610351562,23.760000228881836,23.8700008392334,4280700,23.8700008392334
2019-05-22,24.309999465942383,23.579999923706055,23.719999313354492,24.270000457763672,5058700,24.270000457763672
2019-05-23,24.15999984741211,23.350000381469727,24.049999237060547,23.459999084472656,5275400,23.459999084472656
2019-05-24,23.65999984741211,23.229999542236328,23.440000534057617,23.540000915527344,3327800,23.540000915527344
2019-05-28,24.020000457763672,23.530000686645508,23.649999618530273,23.530000686645508,4071600,23.530000686645508
2019-05-29,23.399999618530273,22.56999969482422,23.350000381469727,22.799999237060547,5466600,22.799999237060547
2019-05-30,23.149999618530273,22.420000076293945,22.649999618530273,22.950000762939453,3189500,22.950000762939453
2019-05-31,23.06999969482422,22.610000610351562,22.6200008392334,22.799999237060547,3548800,22.799999237060547
2019-06-03,23.600000381469727,22.709999084472656,22.729999542236328,23.56999969482422,6684000,23.56999969482422
2019-06-04,24.719999313354492,23.780000686645508,23.860000610351562,24.700000762939453,6538300,24.700000762939453
2019-06-05,25.799999237060547,24.68000030517578,24.780000686645508,25.760000228881836,7511800,25.760000228881836
2019-06-06,25.93000030517578,25.459999084472656,25.75,25.68000030517578,4595400,25.68000030517578
2019-06-07,26.030000686645508,25.6200008392334,25.700000762939453,25.899999618530273,3349800,25.899999618530273
2019-06-10,26.440000534057617,25.780000686645508,26.010000228881836,25.780000686645508,3602400,25.780000686645508
