Date,High,Low,Open,Close,Volume,Adj Close
2019-04-29,26.860000610351562,26.18000030517578,26.260000228881836,26.239999771118164,3284300.0,24.251676559448242
2019-04-30,26.360000610351562,25.799999237060547,26.200000762939453,26.079999923706055,2980100.0,24.103801727294922
2019-05-01,26.020000457763672,25.600000381469727,26.020000457763672,25.729999542236328,2628400.0,23.78032112121582
2019-05-02,26.0,25.469999313354492,25.81999969482422,25.8799991607666,2729500.0,23.918956756591797
2019-05-03,26.18000030517578,25.84000015258789,26.0,25.979999542236328,6736800.0,24.01137924194336
2019-05-06,25.75,25.170000076293945,25.530000686645508,25.65999984741211,4020200.0,23.715625762939453
2019-05-07,25.6299991607666,24.719999313354492,25.479999542236328,24.920000076293945,4363500.0,23.031700134277344
2019-05-08,25.260000228881836,24.649999618530273,24.889999389648438,25.059999465942383,2909600.0,23.161090850830078
2019-05-09,25.139999389648438,24.600000381469727,24.799999237060547,24.979999542236328,3146100.0,23.0871524810791
2019-05-10,24.829999923706055,24.059999465942383,24.829999923706055,24.360000610351562,4157800.0,22.51413345336914
2019-05-13,24.09000015258789,22.5,24.0,22.739999771118164,9065600.0,21.016887664794922
2019-05-14,22.899999618530273,21.75,22.790000915527344,22.84000015258789,7808900.0,21.109310150146484
2019-05-15,22.600000381469727,22.010000228881836,22.579999923706055,22.389999389648438,5554300.0,20.693408966064453
2019-05-16,22.670000076293945,22.15999984741211,22.329999923706055,22.270000457763672,5063700.0,20.582500457763672
2019-05-17,22.3799991607666,21.899999618530273,22.09000015258789,22.280000686645508,4875100.0,20.591745376586914
2019-05-20,22.15999984741211,21.860000610351562,22.06999969482422,22.030000686645508,4329000.0,20.360687255859375
2019-05-21,22.540000915527344,21.65999984741211,22.0,22.350000381469727,4598100.0,20.65644073486328
2019-05-22,22.139999389648438,21.59000015258789,22.030000686645508,21.68000030517578,5527600.0,20.037208557128906
2019-05-23,21.950000762939453,21.09000015258789,21.6299991607666,21.260000228881836,5467300.0,19.64903450012207
2019-05-24,21.579999923706055,21.170000076293945,21.290000915527344,21.459999084472656,4340300.0,19.833877563476562
2019-05-28,21.829999923706055,21.309999465942383,21.520000457763672,21.3700008392334,7769300.0,19.750699996948242
2019-05-29,21.139999389648438,20.579999923706055,21.059999465942383,20.829999923706055,7416500.0,19.251617431640625
2019-05-30,21.020000457763672,20.5,20.899999618530273,20.600000381469727,10954100.0,19.039047241210938
2019-05-31,18.729999542236328,17.1200008392334,17.450000762939453,18.68000030517578,32201200.0,17.26453399658203
2019-06-03,19.100000381469727,18.510000228881836,18.690000534057617,18.790000915527344,12971800.0,17.366199493408203
2019-06-04,19.389999389648438,18.719999313354492,19.059999465942383,18.93000030517578,9606400.0,17.495590209960938
2019-06-05,19.31999969482422,18.309999465942383,19.15999984741211,18.440000534057617,6323500.0,17.042720794677734
2019-06-06,18.389999389648438,17.709999084472656,18.34000015258789,17.979999542236328,9091600.0,16.61757469177246
2019-06-07,18.360000610351562,17.579999923706055,18.0,18.209999084472656,8798700.0,16.83014488220215
2019-06-10,18.610000610351562,18.059999465942383,18.360000610351562,18.139999389648438,5128300.0,16.765451431274414
2019-06-11,18.610000610351562,18.15999984741211,18.18000030517578,18.290000915527344,5095200.0,16.90408706665039
2019-06-12,18.389999389648438,17.75,18.280000686645508,17.829999923706055,4557900.0,16.478939056396484
2019-06-13,18.260000228881836,17.81999969482422,17.979999542236328,18.15999984741211,5714200.0,16.783935546875
2019-06-14,18.270000457763672,17.700000762939453,18.15999984741211,18.18000030517578,6148400.0,16.802419662475586
2019-06-17,18.34000015258789,18.030000686645508,18.15999984741211,18.329999923706055,5720000.0,16.94105339050293
2019-06-18,18.770000457763672,17.93000030517578,18.329999923706055,18.010000228881836,7688200.0,16.645301818847656
2019-06-19,18.200000762939453,17.770000457763672,18.059999465942383,18.030000686645508,4556600.0,16.663785934448242
