Date,High,Low,Open,Close,Volume,Adj Close
2019-04-29,182.97999572753906,180.1699981689453,181.60000610351562,181.52000427246094,526200.0,178.98309326171875
2019-04-30,184.42999267578125,181.05999755859375,181.32000732421875,184.33999633789062,789000.0,181.763671875
2019-05-01,180.27999877929688,175.14999389648438,177.0500030517578,175.3699951171875,1067500.0,172.9190216064453
2019-05-02,178.58999633789062,174.49000549316406,175.14999389648438,178.5,816500.0,176.00527954101562
2019-05-03,180.85000610351562,178.2899932861328,179.33999633789062,179.77000427246094,473900.0,177.25753784179688
2019-05-06,179.50999450683594,177.27999877929688,177.49000549316406,178.6300048828125,662100.0,176.13348388671875
2019-05-07,177.92999267578125,173.49000549316406,177.17999267578125,174.41000366210938,579400.0,171.9724578857422
2019-05-08,176.5399932861328,172.85000610351562,174.44000244140625,175.50999450683594,480600.0,173.05706787109375
2019-05-09,175.44000244140625,172.82000732421875,174.0,175.0,367700.0,172.55419921875
2019-05-10,176.9199981689453,172.2899932861328,174.52000427246094,176.64999389648438,411500.0,174.18113708496094
2019-05-13,175.3800048828125,173.5,174.3300018310547,173.6999969482422,648000.0,171.27236938476562
2019-05-14,176.7100067138672,173.3699951171875,173.4600067138672,175.3800048828125,512900.0,172.92889404296875
2019-05-15,176.3699951171875,174.4499969482422,174.4499969482422,175.5399932861328,377300.0,173.086669921875
2019-05-16,178.25999450683594,175.66000366210938,175.66000366210938,178.05999755859375,587000.0,175.57144165039062
2019-05-17,177.6300048828125,175.75,176.77000427246094,176.0,508900.0,173.5402374267578
2019-05-20,176.57000732421875,174.99000549316406,175.64999389648438,176.3699951171875,556700.0,173.90504455566406
2019-05-21,178.52999877929688,176.97000122070312,176.97000122070312,178.30999755859375,291700.0,175.8179473876953
2019-05-22,180.0500030517578,177.0800018310547,177.99000549316406,180.02000427246094,416000.0,177.50405883789062
2019-05-23,179.07000732421875,176.63999938964844,178.66000366210938,177.8300018310547,534100.0,175.3446502685547
2019-05-24,178.9199981689453,176.63999938964844,178.8000030517578,177.72999572753906,307800.0,175.2460479736328
2019-05-28,178.14999389648438,176.25,177.66000366210938,176.7100067138672,788600.0,174.2403106689453
2019-05-29,176.4600067138672,174.30999755859375,175.9499969482422,175.69000244140625,346300.0,173.23455810546875
2019-05-30,177.83999633789062,175.77000427246094,176.4199981689453,177.69000244140625,241200.0,175.2066192626953
2019-05-31,177.17999267578125,175.4199981689453,176.1300048828125,175.5,417600.0,173.04722595214844
2019-06-03,178.25999450683594,175.22999572753906,175.7899932861328,178.05999755859375,507300.0,175.57144165039062
2019-06-04,179.27000427246094,175.1999969482422,178.8699951171875,179.22000122070312,396100.0,176.71522521972656
