Date,High,Low,Open,Close,Volume,Adj Close
2019-04-29,1296.969970703125,1271.7099609375,1280.510009765625,1296.199951171875,3618400,1296.199951171875
2019-04-30,1200.97998046875,1183.0,1190.6300048828125,1198.9599609375,6658900,1198.9599609375
2019-05-01,1199.25,1171.6800537109375,1197.5,1173.3199462890625,3717000,1173.3199462890625
2019-05-02,1179.3800048828125,1158.3299560546875,1172.5999755859375,1166.510009765625,2254900,1166.510009765625
2019-05-03,1191.4000244140625,1173.550048828125,1177.4100341796875,1189.550048828125,2079400,1189.550048828125
2019-05-06,1195.4300537109375,1171.1600341796875,1172.0,1193.4599609375,1588700,1193.4599609375
2019-05-07,1194.77001953125,1165.0,1185.81005859375,1178.8599853515625,1830200,1178.8599853515625
2019-05-08,1184.27001953125,1167.6300048828125,1177.2900390625,1170.780029296875,1276000,1170.780029296875
2019-05-09,1174.0699462890625,1154.6400146484375,1162.5999755859375,1167.969970703125,1477800,1167.969970703125
2019-05-10,1176.280029296875,1146.3699951171875,1168.8399658203125,1167.6400146484375,1582500,1167.6400146484375
2019-05-13,1151.969970703125,1125.5,1145.239990234375,1136.5899658203125,2281300,1136.5899658203125
2019-05-14,1144.8699951171875,1123.530029296875,1142.3199462890625,1124.8599853515625,2019600,1124.8599853515625
2019-05-15,1178.300048828125,1121.4000244140625,1122.550048828125,1170.800048828125,2965100,1170.800048828125
2019-05-16,1194.1600341796875,1168.449951171875,1171.8399658203125,1184.5,1765400,1184.5
2019-05-17,1186.2900390625,1166.4200439453125,1175.8299560546875,1168.780029296875,1268100,1168.780029296875
2019-05-20,1153.0,1138.1400146484375,1153.0,1144.6600341796875,1530100,1144.6600341796875
2019-05-21,1158.0,1143.31005859375,1154.47998046875,1154.43994140625,1028100,1154.43994140625
2019-05-22,1163.780029296875,1151.0,1151.25,1155.8499755859375,941300,1155.8499755859375
2019-05-23,1150.050048828125,1133.1600341796875,1146.0699462890625,1145.3399658203125,1260700,1145.3399658203125
2019-05-24,1154.3599853515625,1136.7099609375,1152.0,1138.6099853515625,927700,1138.6099853515625
2019-05-28,1156.489990234375,1138.6700439453125,1141.47998046875,1139.56005859375,1047400,1139.56005859375
2019-05-29,1135.0,1111.949951171875,1132.699951171875,1119.93994140625,1811500,1119.93994140625
2019-05-30,1126.800048828125,1115.9000244140625,1120.1500244140625,1121.4100341796875,904400,1121.4100341796875
2019-05-31,1113.4000244140625,1103.3499755859375,1105.6400146484375,1106.5,1579100,1106.5
2019-06-03,1067.0,1027.030029296875,1066.9300537109375,1038.739990234375,4844500,1038.739990234375
2019-06-04,1058.43994140625,1036.030029296875,1044.489990234375,1054.489990234375,3025600,1054.489990234375
2019-06-05,1056.81005859375,1033.0,1055.0,1044.6400146484375,2349400,1044.6400146484375
2019-06-06,1050.0,1035.510009765625,1046.2099609375,1047.760009765625,1451000,1047.760009765625
2019-06-07,1073.4300537109375,1051.1500244140625,1054.280029296875,1068.3699951171875,2191400,1068.3699951171875
2019-06-10,1094.8399658203125,1075.280029296875,1077.0,1082.760009765625,1425500,1082.760009765625
2019-06-11,1104.010009765625,1079.5699462890625,1096.989990234375,1081.0400390625,1675400,1081.0400390625
2019-06-12,1082.52001953125,1069.5999755859375,1079.949951171875,1079.0999755859375,1183500,1079.0999755859375
2019-06-13,1096.5899658203125,1082.5699462890625,1084.7099609375,1091.010009765625,1040700,1091.010009765625
2019-06-14,1094.760009765625,1081.47998046875,1089.739990234375,1086.300048828125,1229100,1086.300048828125
2019-06-17,1101.280029296875,1088.0,1089.0999755859375,1093.8900146484375,988500,1093.8900146484375
2019-06-18,1118.780029296875,1100.7900390625,1111.5,1105.239990234375,1726300,1105.239990234375
2019-06-19,1109.4300537109375,1096.030029296875,1107.239990234375,1104.510009765625,1335700,1104.510009765625
2019-06-20,1122.719970703125,1107.0,1121.699951171875,1113.199951171875,1200900,1113.199951171875
2019-06-21,1126.5699462890625,1109.719970703125,1109.8599853515625,1125.3699951171875,2538700,1125.3699951171875
2019-06-24,1123.5699462890625,1113.31005859375,1120.0,1116.699951171875,1211800,1116.699951171875
2019-06-25,1115.699951171875,1084.5999755859375,1115.0799560546875,1087.5799560546875,1582200,1087.5799560546875
2019-06-26,1095.1199951171875,1073.68994140625,1091.0,1080.3199462890625,1734900,1080.3199462890625
2019-06-27,1088.4599609375,1075.8499755859375,1086.75,1076.6300048828125,1203900,1076.6300048828125
2019-06-28,1082.800048828125,1073.800048828125,1077.22998046875,1082.800048828125,1683600,1082.800048828125
2019-07-01,1108.5899658203125,1095.3299560546875,1101.0400390625,1100.0,1459800,1100.0
2019-07-02,1112.8900146484375,1099.6700439453125,1104.8299560546875,1112.5999755859375,1031500,1112.5999755859375
2019-07-03,1127.989990234375,1114.8499755859375,1118.5,1122.989990234375,1007700,1122.989990234375
2019-07-05,1134.6500244140625,1117.5,1119.3699951171875,1132.6700439453125,1489700,1132.6700439453125
2019-07-08,1127.2099609375,1111.760009765625,1125.8699951171875,1116.7900390625,1494400,1116.7900390625
2019-07-09,1127.8599853515625,1107.1500244140625,1110.3199462890625,1124.2900390625,1473600,1124.2900390625
2019-07-10,1142.3399658203125,1130.6600341796875,1132.3199462890625,1140.9100341796875,1535500,1140.9100341796875
2019-07-11,1153.239990234375,1139.530029296875,1146.1600341796875,1144.0799560546875,1300200,1144.0799560546875
2019-07-12,1147.5,1138.56005859375,1142.9300537109375,1145.3399658203125,1093900,1145.3399658203125
2019-07-15,1150.6800537109375,1140.0,1145.3399658203125,1150.510009765625,1058200,1150.510009765625
2019-07-16,1158.5799560546875,1146.72998046875,1146.72998046875,1153.4599609375,1267600,1153.4599609375
2019-07-17,1158.43994140625,1146.6199951171875,1150.9200439453125,1146.739990234375,976900,1146.739990234375
2019-07-18,1148.1700439453125,1132.8599853515625,1142.0,1147.239990234375,1273800,1147.239990234375
2019-07-19,1151.5799560546875,1131.25,1149.3199462890625,1131.550048828125,1159200,1131.550048828125
2019-07-22,1140.02001953125,1125.2099609375,1135.469970703125,1139.2099609375,1445700,1139.2099609375
2019-07-23,1148.8599853515625,1132.8499755859375,1143.449951171875,1148.050048828125,1032400,1148.050048828125
2019-07-24,1145.4599609375,1128.510009765625,1132.6199951171875,1139.72998046875,1359600,1139.72998046875
2019-07-25,1143.5899658203125,1123.7099609375,1138.949951171875,1135.93994140625,2738100,1135.93994140625
2019-07-26,1268.3900146484375,1228.0,1228.0,1245.219970703125,6060800,1245.219970703125
2019-07-29,1248.989990234375,1230.199951171875,1242.5,1241.8399658203125,2069100,1241.8399658203125
2019-07-30,1236.9100341796875,1225.3199462890625,1227.0,1228.0,1430800,1228.0
2019-07-31,1234.9100341796875,1208.1800537109375,1224.8699951171875,1218.199951171875,1998000,1218.199951171875
2019-08-01,1236.300048828125,1207.0,1217.6300048828125,1211.780029296875,1771300,1211.780029296875
2019-08-02,1209.5,1190.0,1203.0,1196.3199462890625,1745500,1196.3199462890625
2019-08-05,1176.8800048828125,1142.75,1172.969970703125,1154.75,2392000,1154.75
2019-08-06,1181.4000244140625,1161.530029296875,1165.52001953125,1171.0799560546875,1800700,1171.0799560546875
2019-08-07,1179.8699951171875,1150.8399658203125,1157.800048828125,1175.9100341796875,1534300,1175.9100341796875
2019-08-08,1206.280029296875,1174.0,1186.4300537109375,1206.18994140625,1505800,1206.18994140625
2019-08-09,1204.4599609375,1184.8900146484375,1199.989990234375,1188.9000244140625,1020900,1188.9000244140625
2019-08-12,1185.6099853515625,1168.719970703125,1180.0,1174.5,1103200,1174.5
2019-08-13,1205.4300537109375,1172.989990234375,1174.3499755859375,1196.72998046875,1421700,1196.72998046875
2019-08-14,1182.7900390625,1161.0699462890625,1176.0699462890625,1164.25,1771500,1164.25
2019-08-15,1176.4200439453125,1163.0,1168.4300537109375,1169.3199462890625,1425300,1169.3199462890625
2019-08-16,1183.8399658203125,1173.0,1180.7900390625,1179.2099609375,1245800,1179.2099609375
2019-08-19,1209.3900146484375,1190.4000244140625,1191.8299560546875,1200.43994140625,1222500,1200.43994140625
2019-08-20,1198.0,1183.050048828125,1195.3499755859375,1183.530029296875,1010300,1183.530029296875
2019-08-21,1200.56005859375,1187.9200439453125,1195.8199462890625,1191.5799560546875,707600,1191.5799560546875
2019-08-22,1198.780029296875,1178.9100341796875,1193.800048828125,1191.52001953125,867600,1191.52001953125
2019-08-23,1195.6700439453125,1150.0,1185.1700439453125,1153.5799560546875,1812700,1153.5799560546875
2019-08-26,1171.8599853515625,1154.8499755859375,1159.449951171875,1171.1800537109375,1058300,1171.1800537109375
2019-08-27,1185.0,1164.56005859375,1183.0,1170.8199462890625,1173000,1170.8199462890625
2019-08-28,1178.5,1160.25,1164.8699951171875,1173.75,840500,1173.75
2019-08-29,1199.18994140625,1185.280029296875,1186.4200439453125,1194.239990234375,981800,1194.239990234375
2019-08-30,1200.3499755859375,1185.719970703125,1200.3499755859375,1190.530029296875,903200,1190.530029296875
2019-09-03,1189.0799560546875,1163.7099609375,1181.8499755859375,1169.550048828125,1295400,1169.550048828125
