Date,AAPL,AEP,AMZN,AEE,AJG,CFG,CHD,CMA,CNC,FDX,HOG,IPG
2019-06-24,196.2379913330078,88.13206481933594,1913.9000244140625,75.44898223876953,85.79740905761719,32.862377166748054,75.1598129272461,66.90380859375,55.33000183105469,158.7886962890625,34.116897583007805,21.842863082885746
2019-06-25,193.2635040283203,87.61820220947266,1878.27001953125,75.13502502441406,85.02799987792969,32.747940063476555,74.32052612304688,67.29855346679689,53.90999984741211,153.93325805664062,34.010581970214844,21.620567321777344
2019-06-26,197.4436187744141,85.80514526367188,1897.8299560546875,73.3199234008789,83.4793472290039,32.79561996459961,71.80269622802734,67.83770751953125,52.02000045776367,157.82156372070312,34.48415756225586,21.407936096191406
2019-06-27,197.3843231201172,85.2234115600586,1904.280029296875,73.24143981933594,84.77153778076172,33.15800094604492,72.21739196777344,68.71385192871094,52.43999862670898,161.1670684814453,34.397178649902344,21.320951461791992
2019-06-28,195.5857696533203,85.33007049560547,1893.6300048828125,73.69275665283203,86.39910125732422,33.72064971923828,72.13839721679688,69.93658447265625,52.43999862670898,162.0355224609375,34.629135131835945,21.83319664001465
2019-07-01,199.1729888916016,85.4464111328125,1922.18994140625,73.7908706665039,88.22395324707031,33.94951629638672,72.62222290039062,70.29280853271484,51.349998474121094,160.83154296875,34.48415756225586,21.77520751953125
2019-07-02,200.33905029296875,86.47413635253906,1934.31005859375,74.46784973144531,89.10186004638672,33.396411895751946,72.92831420898438,67.96287536621094,51.540000915527344,157.69325256347656,33.99125289916992,22.422761917114254
2019-07-03,201.99923706054688,87.39520263671875,1939.0,75.0761489868164,90.15730285644531,33.86368942260742,74.09342956542969,69.06045532226561,51.349998474121094,159.3018798828125,35.04471969604492,22.38409996032715
2019-07-05,201.82135009765625,87.10433959960938,1942.9100341796875,75.0074691772461,89.35831451416016,34.226078033447266,73.39238739013672,70.26393127441406,51.47999954223633,159.8446502685547,34.812767028808594,22.577402114868164
2019-07-08,197.6610107421875,87.19159698486328,1952.3199462890625,75.027099609375,89.14131164550781,33.94951629638672,73.13566589355469,69.20486450195311,51.2599983215332,158.70974731445312,34.55181884765625,22.53874015808105
2019-07-09,198.86663818359372,87.60850524902344,1988.300048828125,75.1644515991211,89.52600860595703,34.321441650390625,72.76045989990234,69.94620513916016,50.45000076293945,157.10113525390625,34.26186752319336,22.374435424804688
2019-07-10,200.83316040039062,88.0447998046875,2017.4100341796875,75.20369720458984,89.62464141845703,33.36780548095703,73.431884765625,68.81975555419922,51.209999084472656,157.89064025878906,34.44550323486328,22.500080108642575
2019-07-11,199.37062072753903,88.16114807128906,2001.0699462890625,75.2331314086914,90.1375732421875,33.911376953125,74.15267944335938,69.84993743896484,53.22000122070313,160.4663848876953,34.89008331298828,22.451753616333008
2019-07-12,200.90234375,87.5018539428711,2011.0,74.72294616699219,90.58145141601562,34.092567443847656,74.34027862548828,70.12913513183594,54.5099983215332,165.27247619628906,35.40232849121094,22.97366523742676
2019-07-15,202.7898101806641,88.41323852539062,2020.989990234375,74.85049438476562,90.96615600585938,33.45363235473633,74.33039855957031,68.72347259521484,54.06000137329102,165.69683837890625,35.170364379882805,22.91567420959473
2019-07-16,202.0881805419922,87.75394439697266,2009.9000244140625,74.7916259765625,90.9365692138672,33.320117950439446,74.3995132446289,69.07970428466797,53.7400016784668,167.56204223632812,35.37332534790039,22.896345138549805
2019-07-17,200.9517364501953,88.24840545654297,1992.030029296875,75.29199981689453,90.6998291015625,32.75747299194336,74.4587631225586,66.61498260498047,53.22999954223633,162.8842315673828,34.658130645751946,22.316448211669922
2019-07-18,203.2344970703125,88.96588897705078,1977.9000244140625,75.70407104492188,90.79846954345705,33.01495361328125,75.66337585449219,66.7593994140625,53.16999816894531,163.20993041992188,34.54215240478516,22.065156936645508
2019-07-19,200.20069885253903,87.53094482421875,1964.52001953125,74.54634094238281,90.56173706054688,35.12249755859375,74.56736755371094,68.03989410400389,52.65999984741211,164.93695068359375,33.68198013305664,22.03615951538086
2019-07-22,204.77610778808597,87.37581634521484,1985.6300048828125,74.8406753540039,90.00934600830078,34.884090423583984,74.40939331054688,67.72216796875,52.18999862670898,167.3251953125,33.13108062744141,22.01683235168457
2019-07-23,206.3769836425781,86.78439331054688,1994.489990234375,74.7916259765625,90.6998291015625,35.43719482421875,74.0539321899414,68.59831237792969,52.56000137329102,171.4898223876953,35.257347106933594,21.68822288513184
2019-07-24,206.2090148925781,86.88134765625,2000.81005859375,74.98784637451172,91.11412048339844,35.87587356567383,73.07642364501953,69.67662811279297,53.72999954223633,173.70040893554688,34.49382781982422,22.00716590881348
2019-07-25,204.57847595214844,86.36747741699219,1973.8199462890625,74.81124114990234,90.60118103027344,35.303688049316406,73.5405044555664,69.11821746826172,52.13000106811523,173.562255859375,34.37784957885742,22.24879264831543
2019-07-26,205.28997802734372,86.24143981933594,1943.050048828125,75.14482879638672,91.0746612548828,35.93308639526367,74.88333129882812,70.35057830810547,53.41999816894531,172.64447021484375,34.696788787841804,22.297115325927734
2019-07-29,207.2070770263672,87.00738525390625,1912.449951171875,75.3999252319336,90.7491455078125,35.790042877197266,75.1598129272461,69.40705108642578,53.84000015258789,170.33518981933594,34.38751220703125,22.374435424804688
2019-07-30,206.31768798828125,86.01844024658203,1898.530029296875,74.77200317382812,90.56173706054688,36.24259948730469,75.66337585449219,70.50462341308594,53.79999923706055,170.12791442871094,34.020252227783196,22.181137084960934
2019-07-31,210.5274658203125,85.13616180419922,1866.780029296875,74.26181030273438,89.20049285888672,35.87670135498047,74.4883804321289,70.47573852539062,52.09000015258789,168.29232788085938,34.58080673217773,22.152141571044922
2019-08-01,205.9718170166016,86.10570526123047,1855.3199462890625,75.19389343261719,88.74674987792969,34.355361938476555,73.39238739013672,65.864013671875,51.349998474121094,161.1670684814453,33.672317504882805,21.504587173461914
2019-08-02,201.6138458251953,85.99905395507812,1823.239990234375,74.31085968017578,88.8552474975586,34.19166946411133,73.38251495361328,65.36335754394531,50.97000122070313,161.58154296875,33.83661651611328,21.040668487548828
2019-08-05,191.05978393554688,85.33975982666016,1765.1300048828125,73.63389587402344,85.27460479736328,33.33471298217773,73.20477294921875,62.032127380371094,48.52000045776367,155.1964569091797,32.18392944335937,20.45110321044922
2019-08-06,194.67662048339844,86.4256591796875,1787.8299560546875,73.5848388671875,87.35591888427734,33.48877716064453,73.71822357177734,62.70607376098633,48.95000076293945,159.07489013671875,32.28057861328125,20.576749801635746
2019-08-07,196.69256591796875,87.00738525390625,1793.4000244140625,73.8006820678711,87.12904357910156,31.99631690979004,74.92283630371094,60.36651611328125,48.959999084472656,158.55184936523438,32.24192047119141,20.364118576049805
2019-08-08,201.0307922363281,87.43720245361328,1832.8900146484373,74.87992095947266,88.97362518310547,32.25629425048828,76.22618865966797,60.867164611816406,49.45000076293945,162.0749969482422,33.198741912841804,20.75071907043457
2019-08-09,199.3742218017578,87.88654327392578,1807.5799560546875,75.24295043945312,89.19062805175781,32.073348999023445,75.72261810302734,60.29911804199219,48.70000076293945,160.0025634765625,32.70582962036133,20.489765167236328
2019-08-12,198.86831665039062,88.33589172363281,1784.9200439453125,75.19389343261719,87.52361297607422,31.466739654541016,76.03857421875,58.922340393066406,47.959999084472656,156.72610473632812,32.03895950317383,20.238475799560547
2019-08-13,207.2900848388672,88.16006469726562,1824.3399658203125,75.06633758544922,88.79607391357422,31.900033950805664,77.44066619873047,59.5770378112793,49.72999954223633,158.41368103027344,32.65750503540039,20.112829208374023
2019-08-14,201.1200714111328,86.4310531616211,1762.9599609375,73.83011627197266,86.72462463378906,30.542377471923828,76.91334533691406,57.54555892944336,47.77999877929688,153.02532958984375,30.78252601623535,19.213985443115234
2019-08-15,200.1181945800781,88.26751708984375,1776.1199951171875,74.37954711914062,87.29673767089844,30.253517150878906,78.22048950195312,57.064170837402344,47.56000137329102,150.81472778320312,30.28961944580078,18.91437339782715
2019-08-16,204.8399200439453,88.1405258178711,1792.5699462890625,75.19389343261719,88.50015258789062,31.197134017944336,78.92357635498047,59.04750061035156,48.0099983215332,153.95298767089844,31.17878532409668,19.42661666870117
2019-08-19,208.6589813232422,88.45311737060547,1816.1199951171875,75.51766204833984,89.30899810791016,31.72671127319336,78.9136734008789,59.75996017456055,47.43999862670898,156.23268127441406,31.468730926513672,19.79388427734375
2019-08-20,208.6688995361328,88.66801452636719,1801.3800048828125,75.21350860595703,88.34232330322266,31.100845336914066,77.47779846191406,58.623878479003906,46.540000915527344,153.7950897216797,30.81151962280273,19.6585750579834
2019-08-21,210.9305725097656,89.23458862304688,1823.5400390625,75.4686050415039,89.2300796508789,31.389707565307614,78.12146759033203,59.24005508422852,46.93000030517578,156.10438537597656,30.99515151977539,19.880868911743164
2019-08-22,210.7520294189453,88.86338806152344,1804.6600341796875,75.37049102783203,89.63451385498047,31.55339813232422,78.54727172851562,59.268943786621094,45.54999923706055,156.0254364013672,30.89850616455078,19.687572479248047
2019-08-23,201.01097106933597,87.50558471679688,1749.6199951171875,73.90860748291016,86.81340026855469,30.59052085876465,77.73526763916016,57.40113830566406,44.72000122070313,149.9758758544922,29.690399169921875,19.194656372070312
2019-08-26,204.8300018310547,88.72663116455078,1768.8699951171875,74.41879272460938,87.188232421875,31.01418495178223,78.37893676757812,57.59369659423828,45.27000045776367,150.4890594482422,29.85470199584961,19.30097007751465
2019-08-27,202.51873779296875,88.5703353881836,1761.8299560546875,74.32067108154297,86.84298706054688,30.7060661315918,78.9433822631836,56.61166000366211,45.02999877929688,147.56788635253906,29.3714599609375,19.23331642150879
2019-08-28,203.8777313232422,87.55441284179688,1764.25,74.32067108154297,86.70489501953125,31.64005279541016,79.4979248046875,57.83439636230469,45.31999969482422,151.16998291015625,29.777379989624023,19.242982864379886
2019-08-29,207.32974243164062,88.61917877197266,1786.4000244140625,75.69426727294922,87.57292175292969,32.246665954589844,79.15133666992188,59.24005508422852,46.31999969482422,155.3839569091797,30.35727310180664,19.329967498779297
2019-08-30,207.0619201660156,89.03921508789062,1776.2900390625,75.69426727294922,89.47667694091797,32.487388610839844,79.00279998779297,59.3555908203125,46.61999893188477,156.5287322998047,30.830848693847656,19.442434310913086
2019-09-03,204.0463409423828,90.6314697265625,1789.8399658203125,77.00897979736328,88.44097137451172,31.66894149780273,79.09192657470703,57.69960403442383,46.13999938964844,153.33126831054688,29.990009307861328,19.491334915161133
2019-09-04,207.50831604003903,90.89522552490234,1800.6199951171875,77.00897979736328,88.79607391357422,32.015575408935554,79.40880584716797,58.27727127075195,45.61000061035156,156.97283935546875,30.42492866516113,19.69671058654785
2019-09-05,211.5654144287109,89.41041564941406,1840.719970703125,75.6844482421875,88.93482971191406,32.930309295654304,76.74501037597656,60.05842208862305,46.13999938964844,162.22303771972656,31.488059997558594,19.990108489990234
2019-09-06,211.5455780029297,88.98060607910156,1833.510009765625,74.75238037109375,89.69800567626953,32.87253189086914,75.16059875488281,59.31708145141602,45.88999938964844,160.38014221191406,31.45906639099121,20.273725509643555
2019-09-09,212.4482727050781,89.2638931274414,1831.3499755859373,73.76143646240234,89.07359313964844,34.393875122070305,72.92261505126953,60.8575325012207,46.22999954223633,165.87905883789062,33.24706268310547,20.606243133544922
2019-09-10,214.9579162597656,88.98060607910156,1820.550048828125,73.2726821899414,87.29945373535156,34.93308639526367,70.88268280029297,61.68552780151367,47.31000137329102,170.6745147705078,34.20387649536133,21.15391540527344
2019-09-11,221.79254150390625,89.56671142578125,1822.989990234375,73.82561492919922,87.17060089111328,34.86568832397461,71.16986083984375,63.32225799560547,46.77999877929688,172.35887145996094,34.503494262695305,20.811620712280273
2019-09-12,221.2965545654297,89.8890609741211,1843.550048828125,75.53376007080078,87.0318374633789,35.019744873046875,71.9422607421875,62.99154663085938,44.88999938964844,171.9130096435547,34.841758728027344,20.645360946655273
2019-09-13,216.991455078125,89.4201889038086,1839.3399658203125,75.63249969482422,86.2092056274414,35.462669372558594,71.2787857055664,63.8086051940918,45.4000015258789,172.49758911132812,35.43131637573242,20.723602294921875
2019-09-16,218.1322021484375,89.58625030517578,1807.8399658203125,76.19529724121094,86.7840576171875,35.58784103393555,71.67488861083984,64.68402862548828,46.11999893188477,171.97247314453125,35.28972625732422,20.938756942749023
2019-09-17,218.92578125,90.58263397216795,1822.550048828125,76.56062316894531,88.84562683105469,35.048633575439446,72.0412826538086,63.69188690185547,45.54999923706055,171.7049560546875,34.09843063354492,20.811620712280273
2019-09-18,220.9791412353516,90.86591339111328,1817.4599609375,77.48875427246094,89.08349609375,35.25083541870117,72.10069274902344,65.09255981445311,46.0,149.52102661132812,33.81525421142578,20.95831871032715
2019-09-19,219.18370056152344,91.02220153808594,1821.5,77.66648864746094,88.67713165283203,34.82716751098633,72.06108093261719,64.19768524169922,46.45000076293945,151.04684448242188,33.971492767333984,20.850738525390625
2019-09-20,215.9796295166016,91.02220153808594,1794.1600341796875,78.04168701171875,88.01306915283203,34.54793930053711,72.09080505371094,64.16850280761719,46.38999938964844,147.41062927246094,34.440196990966804,20.69426155090332
2019-09-23,216.9616851806641,91.23711395263672,1785.300048828125,77.97256469726562,87.60670471191406,34.53830718994141,72.63544464111328,64.01287078857422,46.38999938964844,144.32923889160156,34.576904296875,20.7529411315918
2019-09-24,215.93003845214844,92.39955139160156,1741.6099853515625,78.55510711669922,88.0527114868164,33.960582733154304,73.12065887451172,62.75809860229492,45.77999877929688,141.93153381347656,33.2196044921875,20.831178665161133
2019-09-25,219.25311279296875,92.0478973388672,1768.3299560546875,79.24627685546875,88.15182495117188,34.27832794189453,72.70475769042969,63.71133804321289,45.33000183105469,145.68663024902344,34.21561050415039,20.537782669067386
2019-09-26,218.12228393554688,92.10650634765624,1739.8399658203125,79.36475372314453,89.00421142578125,33.854663848876946,73.91287231445312,63.20553970336914,43.13000106811523,143.82394409179688,34.391372680664055,20.459545135498047
2019-09-27,217.06089782714844,92.01858520507812,1725.449951171875,78.98955535888672,88.02297973632812,34.06650161743164,74.92294311523438,63.9934196472168,43.16999816894531,143.62579345703125,34.869842529296875,20.938756942749023
2019-09-30,222.1694793701172,91.52040100097656,1735.9100341796875,79.03892517089844,88.7762451171875,34.05686569213867,74.50701904296875,64.18795013427734,43.2599983215332,144.2301788330078,35.123729705810554,21.08545684814453
2019-10-01,222.7845001220703,91.06129455566406,1735.6500244140625,78.65385437011719,87.16069793701172,32.930309295654304,74.82390594482422,62.30093383789063,42.75,140.33634948730472,34.674549102783196,20.811620712280273
2019-10-02,217.19976806640625,89.99652099609375,1713.22998046875,77.75534057617188,85.5649642944336,32.25629425048828,74.12081909179688,61.50332641601562,42.72999954223633,139.48426818847656,33.99102020263672,20.06834983825684
2019-10-03,219.0447998046875,90.35796356201172,1724.4200439453125,77.50849914550781,86.33805084228516,32.188892364501946,74.40799713134766,61.6881332397461,43.22999954223633,140.40571594238278,34.244903564453125,20.04878807067871
2019-10-04,225.1850433349609,91.44225311279295,1739.6500244140625,78.5254898071289,88.23111724853516,32.506637573242195,75.30913543701172,62.16475296020508,43.56999969482422,141.683837890625,34.537841796875,20.391084671020508
2019-10-07,225.2346343994141,91.53993225097656,1732.6600341796875,77.94294738769531,87.77519226074219,32.679954528808594,75.30913543701172,62.28147888183594,43.81999969482422,140.78219604492188,33.30748748779297,20.645360946655273
2019-10-08,222.5960235595703,90.41656494140624,1705.510009765625,76.442138671875,85.99114990234375,31.37045478820801,74.9328384399414,60.62790298461914,42.7599983215332,137.11625671386722,32.389598846435554,19.823850631713867
2019-10-09,225.20489501953125,90.72915649414062,1721.989990234375,76.36314392089844,86.54618072509766,31.76523017883301,75.1803970336914,60.88080215454102,43.81999969482422,137.96833801269528,32.477481842041016,19.6575927734375
2019-10-10,228.2402801513672,90.46540832519531,1720.260009765625,75.87934112548828,86.69486236572266,32.51627349853516,74.89321899414062,62.11611938476562,44.09000015258789,140.05891418457028,33.00478363037109,19.39353370666504
2019-10-11,234.3110809326172,90.20165252685548,1731.9200439453125,76.07682037353516,87.2003402709961,33.199913024902344,73.39794158935547,63.57516098022461,44.27000045776367,144.200439453125,34.27419662475586,19.638032913208008
2019-10-14,233.97381591796875,89.89884185791016,1736.4300537109375,75.326416015625,87.40847778320312,33.27694320678711,72.96221923828125,63.4778938293457,43.900001525878906,145.4290313720703,34.381607055664055,19.892309188842773
2019-10-15,233.4282531738281,89.61556243896484,1767.3800048828125,74.84260559082031,87.73554992675781,33.816150665283196,72.09080505371094,65.17037963867189,45.209999084472656,148.57977294921875,35.57290267944336,20.22482681274414
2019-10-16,232.4858703613281,90.45564270019531,1777.4300537109375,74.76361083984375,88.02297973632812,33.82577896118164,72.27894592285156,63.70160675048828,45.540000915527344,149.38230895996094,35.69984817504883,20.34218406677246
2019-10-17,233.38856506347656,90.84638214111328,1787.47998046875,74.84260559082031,88.43926239013672,33.710235595703125,73.04144287109375,62.8261833190918,47.18000030517578,149.31295776367188,35.83655166625977,20.31284523010254
2019-10-18,234.50949096679688,91.95997619628906,1757.510009765625,75.65225219726562,88.75643157958984,34.00872802734375,73.17018127441406,63.66270065307617,46.88000106811523,148.5302276611328,35.70960998535156,20.195486068725586
2019-10-21,238.57650756835938,92.29210662841795,1785.6600341796875,75.69174194335938,89.5295181274414,34.259071350097656,72.9820327758789,63.72106552124024,45.77000045776367,150.640625,36.207611083984375,20.34218406677246
2019-10-22,238.03094482421875,91.9697494506836,1765.72998046875,76.07682037353516,88.88526916503906,34.60570907592773,73.45735168457031,64.08096313476561,48.75,153.206787109375,39.09797286987305,21.026779174804688
2019-10-23,241.2250518798828,92.25303649902344,1762.1700439453125,76.08668518066406,89.35110473632812,34.64422607421875,74.546630859375,63.97396087646485,48.38999938964844,154.5443572998047,38.62926483154297,20.928977966308594
2019-10-24,241.621826171875,93.50338745117188,1780.780029296875,76.5112533569336,90.4017105102539,34.259071350097656,75.01205444335938,62.89428329467773,47.63999938964844,152.6321258544922,37.838321685791016,21.00721740722656
2019-10-25,244.59771728515625,92.16511535644531,1761.3299560546875,75.62262725830078,88.65730285644531,34.51905059814453,74.16043090820312,63.79887771606445,48.22999954223633,156.6349334716797,38.46326065063477,21.36907386779785
2019-10-28,247.04786682128903,91.2078094482422,1777.0799560546875,74.88209533691406,88.90509033203125,34.82716751098633,73.87326049804688,64.62567138671875,48.599998474121094,156.94207763671875,39.40067672729492,21.682031631469727
2019-10-29,241.3341522216797,91.01243591308594,1762.7099609375,75.5140151977539,89.1429672241211,34.749366760253906,72.93251037597656,65.15092468261719,49.90999984741211,156.55567932128906,39.52761840820313,21.554893493652344
2019-10-30,241.3043975830078,91.92090606689452,1779.989990234375,76.6001205444336,90.46117401123048,34.525680541992195,74.67536926269531,64.70347595214844,54.040000915527344,154.4056396484375,39.18585586547852,21.61357307434082
2019-10-31,246.76019287109372,92.20419311523438,1776.6600341796875,76.7186050415039,90.41162109375,34.195011138916016,69.25865936279297,63.63351440429688,53.08000183105469,151.2549285888672,37.99455642700195,21.27127456665039
2019-11-01,253.7634429931641,91.3934097290039,1791.43994140625,76.38289642333984,90.7089614868164,35.060585021972656,68.10995483398439,65.77345275878906,52.13000106811523,155.0793914794922,38.40467834472656,21.466875076293945
2019-11-04,255.429931640625,90.65100860595705,1804.6600341796875,75.12893676757812,89.81694030761719,36.1303939819336,66.5057373046875,68.17598724365234,51.709999084472656,163.3227996826172,37.93596649169922,21.554893493652344
2019-11-05,255.06292724609372,89.28343963623047,1801.7099609375,74.01321411132812,89.1826171875,36.85980987548828,66.61466979980469,69.22650146484375,51.84000015258789,163.3327178955078,38.52185440063477,21.906967163085934
2019-11-06,255.1720123291016,89.8499984741211,1795.77001953125,74.60563659667969,90.8279037475586,36.64584732055664,66.85233306884766,68.42889404296875,50.83000183105469,161.66818237304688,37.63325881958008,21.867849349975586
